REF_DATE,GEO,DGUID,Alternative measures,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS 
2018-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,131.2,,,,1
2018-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,131.1,,,,1
2018-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,131.3,,,,1
2018-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,131.7,,,,1
2018-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,131.9,,,,1
2018-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,131.9,,,,1
2018-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,132.2,,,,1
2018-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,132.3,,,,1
2018-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,132.6,,,,1
2019-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,132.7,,,,1
2019-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,133.0,,,,1
2019-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,133.2,,,,1
2019-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,133.4,,,,1
2019-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,133.9,,,,1
2019-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,134.0,,,,1
2019-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,134.3,,,,1
2019-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,134.4,,,,1
2019-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,134.5,,,,1
2019-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,134.6,,,,1
2019-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,134.7,,,,1
2019-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,134.8,,,,1
2020-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,135.1,,,,1
2020-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,135.6,,,,1
2020-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,135.4,,,,1
2020-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,135.0,,,,1
2020-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,134.7,,,,1
2020-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,135.4,,,,1
2020-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,135.2,,,,1
2020-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,135.4,,,,1
2020-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,135.7,,,,1
2020-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,136.1,,,,1
2020-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,136.7,,,,1
2020-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,136.9,,,,1
2021-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,137.2,,,,1
2021-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,137.2,,,,1
2021-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,137.3,,,,1
2021-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,138.0,,,,1
2021-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,138.4,,,,1
2021-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,139.0,,,,1
2021-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,139.6,,,,1
2021-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,140.2,,,,1
2021-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,140.7,,,,1
2021-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,141.2,,,,1
2021-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,141.6,,,,1
2021-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,142.4,,,,1
2022-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,143.2,,,,1
2022-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,143.9,,,,1
2022-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,144.9,,,,1
2022-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,146.0,,,,1
2022-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,146.8,,,,1
2022-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,147.5,,,,1
2022-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,148.1,,,,1
2022-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,148.4,,,,1
2022-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,149.0,,,,1
2022-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,149.4,,,,1
2022-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,149.8,,,,1
2022-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,150.2,,,,1
2023-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,150.3,,,,1
2023-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes, seasonally adjusted",2002=100,17,units,0,v112593705,1.7,150.7,,,,1
2010-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,113.5,,,,1
2010-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,114.0,,,,1
2010-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,113.7,,,,1
2010-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,113.8,,,,1
2010-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,114.1,,,,1
2010-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,114.4,,,,1
2010-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,114.9,,,,1
2010-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,114.8,,,,1
2010-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,114.9,,,,1
2010-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,115.2,,,,1
2010-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,115.3,,,,1
2010-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,115.6,,,,1
2011-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,115.8,,,,1
2011-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,115.6,,,,1
2011-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,116.2,,,,1
2011-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,116.5,,,,1
2011-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,116.8,,,,1
2011-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,116.6,,,,1
2011-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,116.9,,,,1
2011-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,117.2,,,,1
2011-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,117.6,,,,1
2011-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,117.8,,,,1
2011-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,118.0,,,,1
2011-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,118.0,,,,1
2012-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,118.5,,,,1
2012-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,118.4,,,,1
2012-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,118.6,,,,1
2012-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,119.1,,,,1
2012-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,119.0,,,,1
2012-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,119.0,,,,1
2012-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,119.0,,,,1
2012-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,119.2,,,,1
2012-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,119.3,,,,1
2012-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,119.4,,,,1
2012-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,119.6,,,,1
2012-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,119.6,,,,1
2013-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,119.6,,,,1
2013-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,120.1,,,,1
2013-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,120.3,,,,1
2013-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,120.1,,,,1
2013-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,120.1,,,,1
2013-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,120.3,,,,1
2013-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,120.5,,,,1
2013-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,120.4,,,,1
2013-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,120.6,,,,1
2013-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,120.6,,,,1
2013-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,120.8,,,,1
2013-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,121.0,,,,1
2014-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,121.2,,,,1
2014-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,121.6,,,,1
2014-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,121.6,,,,1
2014-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,121.9,,,,1
2014-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,122.2,,,,1
2014-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,122.4,,,,1
2014-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,122.5,,,,1
2014-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,122.9,,,,1
2014-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,123.1,,,,1
2014-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,123.4,,,,1
2014-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,123.5,,,,1
2014-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,123.8,,,,1
2015-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,123.9,,,,1
2015-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,124.1,,,,1
2015-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,124.6,,,,1
2015-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,124.7,,,,1
2015-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,124.9,,,,1
2015-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,125.1,,,,1
2015-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,125.4,,,,1
2015-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,125.6,,,,1
2015-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,125.8,,,,1
2015-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,126.0,,,,1
2015-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,126.1,,,,1
2015-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,126.3,,,,1
2016-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,126.4,,,,1
2016-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,126.5,,,,1
2016-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada, seasonally adjusted",2002=100,17,units,0,v112593706,1.8,127.0,,,,1
